User_ID,Session_ID,Date,Traffic_Source,Device_Type,Region,Product_Category,Product_ID,Page_View,Product_View,Add_to_Cart,Checkout,Purchase,Time_On_Page,Bounce_Flag,Payment_Method,Discount,Order_Value,Is_Returning_User
U13376,S114716,2025-01-17,Social Media,Mobile,Central,Fashion,P1090,1,1,1,1,0,57.48,0,Debit Card,0,0.0,1
U969,S127725,2025-02-18,Social Media,Mobile,East,Fashion,P1216,1,0,0,0,0,8.28,1,Credit Card,1,0.0,1
U9598,S126139,2025-02-25,Paid Ads,Mobile,North,Beauty,P1249,1,0,0,0,0,14.47,1,Credit Card,0,0.0,0
U7367,S111706,2025-03-14,Email,Mobile,West,Grocery,P1144,1,1,0,0,0,109.43,0,Credit Card,0,0.0,0
U13590,S114519,2025-01-24,Direct,Desktop,Central,Electronics,P1104,1,0,0,0,0,14.09,1,UPI,1,0.0,1
U13279,S119723,2025-01-08,Social Media,Mobile,East,Grocery,P1052,1,1,1,1,1,76.87,0,UPI,1,587.12,0
U16074,S106120,2025-01-30,Direct,mobile,West,Beauty,P1482,1,0,0,0,0,6.54,1,Debit Card,0,0.0,0
U92,S128071,2025-01-21,Organic Search,Mobile,North,Electronics,P1169,1,1,1,0,0,90.09,0,Credit Card,0,0.0,1
U7623,S149122,2025-02-07,Affiliate,Mobile,North,Electronics,P1490,1,1,1,1,1,19.73,0,UPI,0,7364.16,0
U1855,S130496,2025-06-10,Paid Ads,Mobile,North,Sports,P1454,1,0,0,0,0,19.79,1,Credit Card,1,0.0,0
U17429,S119987,2025-02-25,Paid Ads,Desktop,South,Fashion,P1004,1,1,0,0,0,133.0,0,UPI,0,0.0,1
U1367,S111585,2025-06-25,Organic Search,Desktop,South,Sports,P1130,1,0,0,0,0,11.06,1,UPI,1,0.0,1
U17047,S139855,2025-05-15,Direct,Mobile,South,Sports,P1291,1,1,0,0,0,65.32,0,UPI,0,0.0,1
U1210,S122236,2025-05-23,Social Media,Mobile,,Fashion,P1181,1,1,0,0,0,156.1,0,COD,0,0.0,1
U3037,S115668,2025-03-01,Direct,Desktop,North,Electronics,P1152,1,0,0,0,0,20.89,1,UPI,0,0.0,0
U17704,S122138,2025-02-18,Organic Search,Desktop,West,Grocery,P1460,1,0,0,0,0,19.62,1,UPI,1,0.0,0
U11983,S107549,2025-02-27,Email,Mobile,East,Grocery,P1437,1,1,0,0,0,104.73,0,Credit Card,0,0.0,1
U7188,S112887,2025-06-18,Paid Ads,Desktop,West,Home & Kitchen,P1448,1,1,0,0,0,62.17,0,Credit Card,1,0.0,0
U1697,S117549,2025-01-13,Organic Search,Mobile,,Fashion,P1343,1,1,1,0,0,126.33,0,UPI,0,0.0,0
U12355,S143551,2025-06-24,Email,Mobile,East,Beauty,P1242,1,1,0,0,0,103.32,0,Debit Card,1,0.0,1
U4318,S121968,2025-01-26,Direct,Tablet,West,Home & Kitchen,P1469,1,0,0,0,0,12.76,1,UPI,1,0.0,0
U12616,S131191,2025-03-17,Direct,Tablet,North,Beauty,P1149,1,1,0,0,0,64.36,0,UPI,1,0.0,1
U6735,S126281,2025-05-26,Paid Ads,Mobile,West,Fashion,P1157,1,1,0,0,0,118.28,0,UPI,0,0.0,0
U14204,S149799,2025-05-13,Paid Ads,Mobile,North,Grocery,P1227,1,1,1,0,0,87.68,0,Debit Card,0,0.0,0
U8495,S146773,2025-05-02,Organic Search,Mobile,East,Electronics,P1445,1,1,1,0,0,47.91,0,UPI,0,0.0,0
U16254,S116785,2025-02-14,Social Media,Mobile,East,Beauty,P1194,1,1,0,0,0,20.71,0,Credit Card,0,0.0,0
U8673,S101127,2025-05-12,Paid Ads,Mobile,North,Sports,P1333,1,0,0,0,0,19.6,1,Debit Card,1,0.0,1
U642,S110108,2025-04-11,Organic Search,Mobile,North,Fashion,P1167,1,0,0,0,0,11.0,1,Debit Card,0,0.0,0
U1556,S136488,2025-06-24,Direct,Mobile,East,Beauty,P1324,1,1,1,0,0,141.53,0,UPI,0,0.0,1
U12175,S149539,2025-06-23,Affiliate,Mobile,Central,Beauty,P1455,1,1,1,0,0,71.89,0,UPI,1,0.0,0
U921,S126048,2025-03-09,Direct,Tablet,West,Home & Kitchen,P1423,1,0,0,0,0,14.95,1,Credit Card,0,0.0,0
U4901,S102957,2025-04-01,Direct,Mobile,East,Fashion,P1242,1,0,0,0,0,23.38,1,Wallet,0,0.0,0
U9407,S107621,2025-01-24,Social Media,Mobile,East,Beauty,P1091,1,0,0,0,0,14.7,1,UPI,0,0.0,0
U17959,S125860,2025-06-08,Organic Search,Desktop,East,Books,P1488,1,1,0,0,0,128.66,0,Debit Card,0,0.0,1
U14371,S133667,2025-06-06,Organic Search,Mobile,West,Electronics,P1295,1,1,1,0,0,13.37,0,UPI,0,0.0,1
U17771,S109901,2025-05-31,Affiliate,mobile,Central,Beauty,P1354,1,1,0,0,0,86.1,0,Debit Card,1,0.0,0
U12590,S140404,2025-03-10,Direct,Desktop,West,Home & Kitchen,P1016,1,1,1,1,0,174.76,0,COD,1,0.0,1
U15275,S114267,2025-02-24,Direct,Mobile,West,Beauty,P1309,1,0,0,0,0,10.57,1,Wallet,0,0.0,1
U5935,S105781,2025-05-31,Direct,Mobile,West,Fashion,P1196,1,1,0,0,0,38.3,0,Wallet,0,0.0,1
U15781,S114524,2025-06-27,Email,Desktop,West,Home & Kitchen,P1204,1,0,0,0,0,12.68,1,Net Banking,0,0.0,0
U15731,S126380,2025-01-15,Social Media,Desktop,East,Electronics,P1432,1,1,0,0,0,66.31,0,Net Banking,0,0.0,1
U3201,S128161,2025-03-08,Direct,Mobile,Central,Sports,P1428,1,0,0,0,0,12.41,1,UPI,0,0.0,0
U3959,S124538,2025-01-22,Organic Search,Mobile,West,Grocery,P1141,1,1,0,0,0,72.89,0,UPI,0,0.0,0
U4224,S116118,2025-05-09,Organic Search,Desktop,South,Beauty,P1281,1,1,1,1,1,55.56,0,UPI,0,1428.66,0
U14532,S115391,2025-06-01,Social Media,Mobile,West,Fashion,P1098,1,0,0,0,0,5.32,1,COD,0,0.0,0
U7559,S134369,2025-06-27,Organic Search,Mobile,North,Beauty,P1321,1,0,0,0,0,4.46,1,Wallet,1,0.0,1
U7890,S108938,2025-04-02,Organic Search,Desktop,East,Books,P1271,1,1,0,0,0,129.26,0,COD,0,0.0,1
U13984,S133346,2025-02-21,Organic Search,Mobile,South,Home & Kitchen,P1022,1,0,0,0,0,12.05,1,UPI,0,0.0,1
U5613,S132229,2025-05-25,Social Media,Mobile,Central,Electronics,P1120,1,1,0,0,0,65.83,0,Credit Card,1,0.0,0
U2931,S149147,2025-01-02,Social Media,Mobile,North,Books,P1339,1,1,0,0,0,181.05,0,Debit Card,0,0.0,1
U11572,S123616,2025-02-27,Organic Search,Mobile,West,Sports,P1245,1,1,1,0,0,10.15,0,Debit Card,0,0.0,0
U1885,S110367,2025-05-14,Organic Search,Tablet,Central,Fashion,P1436,1,1,0,0,0,5.52,0,UPI,0,0.0,1
U15708,S127203,2025-05-14,Email,Mobile,South,Fashion,P1123,1,1,1,0,0,77.6,0,COD,1,0.0,1
U1501,S107040,2025-03-10,Affiliate,Desktop,South,Fashion,P1410,1,1,0,0,0,59.06,0,Debit Card,1,0.0,1
U13901,S106270,2025-04-25,Organic Search,Mobile,West,Fashion,P1099,1,0,0,0,0,17.33,1,UPI,0,0.0,0
U8551,S146046,2025-03-04,Paid Ads,Mobile,West,Electronics,P1490,1,1,0,0,0,140.92,0,Wallet,0,0.0,1
U4145,S104107,2025-03-07,Paid Ads,Desktop,South,Electronics,P1225,1,1,0,0,0,203.46,0,Net Banking,1,0.0,1
U2843,S121164,2025-02-26,Social Media,Desktop,Central,Home & Kitchen,P1367,1,1,0,0,0,163.83,0,Credit Card,1,0.0,0
U15408,S144413,2025-03-10,Direct,Mobile,Central,Home & Kitchen,P1068,1,1,1,0,0,82.0,0,UPI,0,0.0,0
U17539,S125915,2025-03-08,Paid Ads,Mobile,South,Grocery,P1129,1,1,1,0,0,77.83,0,Wallet,1,0.0,1
U17183,S148503,2025-02-18,Email,Mobile,East,Fashion,P1002,1,1,0,0,0,5.0,0,Credit Card,1,0.0,0
U3283,S105638,2025-01-18,Organic Search,Desktop,South,Beauty,P1001,1,0,0,0,0,16.15,1,COD,0,0.0,1
U8228,S113416,2025-03-11,Email,Desktop,East,Grocery,P1048,1,1,0,0,0,148.9,0,Wallet,0,0.0,1
U5546,S141791,2025-06-15,Organic Search,Mobile,East,Home & Kitchen,P1106,1,1,1,0,0,126.49,0,UPI,1,0.0,0
U2267,S115315,2025-04-21,Organic Search,Desktop,East,Fashion,P1108,1,1,1,1,1,192.12,0,Net Banking,0,1338.95,0
U14675,S117668,2025-05-19,Affiliate,Mobile,West,Beauty,P1403,1,1,0,0,0,143.72,0,COD,1,0.0,0
U1524,S129568,2025-04-16,Direct,Desktop,West,Electronics,P1371,1,1,1,1,1,122.77,0,UPI,1,6850.42,1
U2590,S101857,2025-06-10,Paid Ads,Mobile,North,Fashion,P1261,1,0,0,0,0,9.41,1,UPI,0,0.0,0
U8881,S137855,2025-05-14,Organic Search,Mobile,North,Fashion,P1179,1,1,1,0,0,85.17,0,Net Banking,1,0.0,1
U4270,S141905,2025-01-03,Affiliate,Mobile,West,Electronics,P1143,1,1,0,0,0,108.38,0,Credit Card,0,0.0,0
U4297,S147910,2025-02-26,Direct,Mobile,North,Electronics,P1377,1,0,0,0,0,20.37,1,UPI,0,0.0,1
U9076,S138727,2025-01-05,Paid Ads,Desktop,West,Electronics,P1415,1,1,0,0,0,83.09,0,Debit Card,0,0.0,1
U1647,S113469,2025-04-24,Organic Search,Mobile,West,Beauty,P1243,1,1,0,0,0,37.61,0,Net Banking,0,0.0,0
U11062,S101458,2025-04-21,Paid Ads,Desktop,South,Fashion,P1131,1,0,0,0,0,14.7,1,COD,1,0.0,0
U8557,S117334,2025-01-18,Direct,Mobile,West,Grocery,P1183,1,0,0,0,0,16.63,1,Credit Card,0,0.0,1
U17525,S117938,2025-02-14,Affiliate,Desktop,North,Electronics,P1339,1,1,0,0,0,80.38,0,COD,0,0.0,0
U373,S136898,2025-04-14,Social Media,Desktop,South,Grocery,P1490,1,0,0,0,0,15.34,1,Debit Card,1,0.0,1
U8608,S133946,2025-03-01,Social Media,Mobile,North,Electronics,P1359,1,1,1,0,0,41.69,0,Debit Card,1,0.0,0
U4641,S125926,2025-04-21,Social Media,Desktop,South,Fashion,P1113,1,0,0,0,0,9.64,1,Wallet,0,0.0,1
U4759,S108291,2025-06-01,Paid Ads,Mobile,West,Fashion,P1296,1,1,0,0,0,52.71,0,COD,1,0.0,1
U6369,S129133,2025-04-19,Social Media,Desktop,Central,Fashion,P1120,1,1,1,1,1,111.08,0,COD,1,2019.62,1
U2841,S148669,2025-06-15,Social Media,Desktop,Central,Electronics,P1037,1,0,0,0,0,20.91,1,Wallet,1,0.0,1
U6262,S125030,2025-03-28,Paid Ads,Desktop,South,Books,P1115,1,0,0,0,0,20.15,1,UPI,1,0.0,0
U3129,S125204,2025-06-24,Organic Search,Desktop,West,Fashion,P1138,1,1,1,0,0,126.04,0,UPI,0,0.0,1
U1410,S118695,2025-05-28,Affiliate,Mobile,South,Grocery,P1427,1,1,1,1,1,118.89,0,Credit Card,0,696.38,1
U16850,S140516,2025-02-15,Direct,Mobile,North,Grocery,P1401,1,0,0,0,0,20.67,1,Net Banking,1,0.0,0
U312,S105873,2025-01-25,Email,Mobile,Central,Sports,P1351,1,0,0,0,0,12.71,1,Credit Card,1,0.0,1
U15627,S110484,2025-05-11,Organic Search,Desktop,West,Electronics,P1441,1,1,1,0,0,106.05,0,Net Banking,0,0.0,0
U124,S127170,2025-05-13,Social Media,Mobile,North,Grocery,P1046,1,1,0,0,0,70.03,0,Credit Card,1,0.0,1
U1388,S105912,2025-04-04,Social Media,Mobile,North,Electronics,P1310,1,1,0,0,0,79.28,0,UPI,1,0.0,1
U8014,S112853,2025-01-17,Direct,Mobile,South,Books,P1425,1,0,0,0,0,1.96,1,UPI,1,0.0,0
U16532,S106669,2025-01-28,Paid Ads,Mobile,South,Electronics,P1054,1,1,1,0,0,148.39,0,UPI,1,0.0,1
U9625,S144810,2025-01-21,Email,Mobile,North,Beauty,P1045,1,1,1,1,1,71.19,0,Credit Card,0,501.37,1
U13851,S105529,2025-05-26,Paid Ads,Desktop,East,Sports,P1258,1,1,1,1,1,111.63,0,UPI,0,1328.52,0
U12723,S115836,2025-03-12,Social Media,Mobile,West,Beauty,P1252,1,1,1,1,0,30.06,0,UPI,0,0.0,0
U6518,S148621,2025-04-06,Direct,Mobile,West,Sports,P1350,1,1,1,0,0,66.86,0,Credit Card,0,0.0,1
U17188,S112538,2025-05-22,Affiliate,Mobile,West,Sports,P1317,1,1,0,0,0,100.65,0,UPI,0,0.0,1
U1724,S127316,2025-06-16,Organic Search,Mobile,North,Books,P1042,1,0,0,0,0,22.56,1,Debit Card,1,0.0,1
U4904,S111088,2025-06-10,Paid Ads,Mobile,West,Beauty,P1391,1,1,1,0,0,116.6,0,Credit Card,1,0.0,1
U13836,S132143,2025-04-09,Organic Search,Mobile,East,Beauty,P1406,1,1,1,1,1,147.31,0,Wallet,0,534.09,1
U8114,S136197,2025-01-03,Social Media,Desktop,South,Electronics,P1418,1,1,0,0,0,48.87,0,Credit Card,1,0.0,0
U11638,S119405,2025-03-04,Organic Search,Desktop,South,Fashion,P1201,1,1,0,0,0,79.86,0,Credit Card,0,0.0,0
U12304,S143568,2025-04-12,Affiliate,Tablet,North,Fashion,P1051,1,1,0,0,0,81.78,0,Debit Card,0,0.0,0
U2532,S107720,2025-03-15,Organic Search,Mobile,West,Home & Kitchen,P1330,1,1,0,0,0,114.07,0,UPI,0,0.0,0
U1993,S132833,2025-03-28,Paid Ads,Mobile,West,Beauty,P1360,1,1,1,0,0,125.95,0,Debit Card,1,0.0,1
U14174,S144250,2025-05-29,Social Media,Mobile,East,Fashion,P1048,1,1,0,0,0,120.24,0,UPI,1,0.0,1
U9581,S142046,2025-05-12,Paid Ads,Mobile,West,Fashion,P1056,1,0,0,0,0,11.8,1,UPI,0,0.0,0
U168,S120955,2025-06-16,Organic Search,Desktop,East,Fashion,P1266,1,1,1,0,0,106.71,0,Wallet,1,0.0,0
U11707,S109763,2025-01-08,Organic Search,Mobile,West,Grocery,P1341,1,1,1,0,0,89.92,0,UPI,1,0.0,0
U5324,S149746,2025-06-03,Organic Search,Mobile,East,Fashion,P1413,1,0,0,0,0,9.85,1,Debit Card,0,0.0,1
U13651,S141706,2025-01-17,Direct,Mobile,West,Beauty,P1097,1,1,0,0,0,5.0,0,UPI,0,0.0,1
U13753,S111804,2025-06-22,Email,Desktop,Central,Grocery,P1037,1,0,0,0,0,17.05,1,UPI,1,0.0,1
U443,S135551,2025-05-31,Affiliate,Mobile,South,Fashion,P1428,1,1,0,0,0,29.18,0,Wallet,0,0.0,0
U4687,S119087,2025-02-12,Direct,Mobile,South,Fashion,P1454,1,0,0,0,0,8.27,1,Wallet,0,0.0,1
U11605,S117610,2025-02-21,Paid Ads,Desktop,North,Home & Kitchen,P1434,1,0,0,0,0,9.93,1,Credit Card,0,0.0,1
U11755,S142414,2025-06-05,Direct,Mobile,North,Electronics,P1056,1,1,0,0,0,117.5,0,UPI,0,0.0,1
U14094,S109745,2025-05-08,Organic Search,Tablet,North,Grocery,P1434,1,1,1,0,0,101.88,0,Wallet,0,0.0,1
U4311,S136855,2025-06-06,Social Media,Mobile,West,Electronics,P1401,1,1,0,0,0,26.13,0,Wallet,0,0.0,0
U17004,S101113,2025-05-12,Direct,Mobile,South,Grocery,P1458,1,1,0,0,0,125.26,0,COD,1,0.0,0
U16170,S143962,2025-05-20,Paid Ads,Desktop,South,Electronics,P1500,1,1,0,0,0,74.74,0,Wallet,1,0.0,1
U1929,S138930,2025-01-22,Social Media,Mobile,South,Fashion,P1253,1,0,0,0,0,11.65,1,UPI,0,0.0,1
U17719,S139092,2025-06-20,Organic Search,Mobile,North,Grocery,P1265,1,1,0,0,0,69.65,0,UPI,0,0.0,0
U15397,S107222,2025-04-30,Organic Search,Mobile,South,Beauty,P1380,1,0,0,0,0,6.92,1,UPI,0,0.0,1
U7519,S141424,2025-06-05,Affiliate,Mobile,East,Grocery,P1096,1,1,1,0,0,16.19,0,COD,0,0.0,0
U5707,S122500,2025-03-27,Social Media,Desktop,North,Sports,P1482,1,0,0,0,0,7.64,1,UPI,1,0.0,1
U2083,S129363,2025-04-13,Social Media,Mobile,West,Fashion,P1065,1,1,0,0,0,54.8,0,UPI,1,0.0,1
U9741,S140079,2025-02-22,Direct,Mobile,East,Electronics,P1029,1,1,0,0,0,68.0,0,Net Banking,0,0.0,0
U3455,S147835,2025-02-15,Paid Ads,Desktop,East,Electronics,P1288,1,1,0,0,0,70.87,0,Wallet,0,0.0,1
U17338,S127259,2025-06-27,Paid Ads,Mobile,South,Electronics,P1472,1,1,0,0,0,127.82,0,Credit Card,1,0.0,1
U16398,S138919,2025-05-23,Direct,Tablet,North,Books,P1484,1,1,0,0,0,24.48,0,Net Banking,0,0.0,0
U2146,S102604,2025-04-20,Direct,Mobile,West,Fashion,P1107,1,0,0,0,0,1.31,1,Debit Card,1,0.0,0
U17806,S128036,2025-03-13,Social Media,Mobile,South,Grocery,P1425,1,1,1,0,0,83.42,0,UPI,1,0.0,1
U8443,S109718,2025-04-25,Paid Ads,Mobile,South,Books,P1054,1,0,0,0,0,2.35,1,Wallet,0,0.0,1
U11758,S133226,2025-01-21,Email,Mobile,North,Electronics,P1080,1,1,1,0,0,34.87,0,UPI,1,0.0,1
U9726,S141582,2025-05-01,Email,Mobile,West,Grocery,P1329,1,0,0,0,0,15.53,1,UPI,1,0.0,0
U187,S132868,2025-01-28,Social Media,Tablet,South,Grocery,P1278,1,1,1,0,0,120.6,0,Wallet,0,0.0,0
U14716,S101612,2025-01-07,Paid Ads,Mobile,East,Fashion,P1306,1,0,0,0,0,14.37,1,Net Banking,1,0.0,1
U4642,S133003,2025-03-03,Social Media,Mobile,West,Books,P1495,1,1,0,0,0,153.68,0,UPI,1,0.0,1
U7745,S112071,2025-02-10,Paid Ads,Mobile,West,Sports,P1245,1,1,0,0,0,139.27,0,Credit Card,0,0.0,1
U2093,S124059,2025-05-23,Email,Mobile,South,Electronics,P1265,1,1,1,0,0,28.55,0,COD,0,0.0,1
U11174,S108311,2025-02-20,Organic Search,Mobile,North,Fashion,P1413,1,0,0,0,0,12.96,1,COD,1,0.0,1
U15774,S100149,2025-05-17,Paid Ads,Desktop,East,Electronics,P1109,1,0,0,0,0,10.41,1,Net Banking,1,0.0,0
U17799,S128733,2025-02-20,Social Media,Mobile,West,Grocery,P1083,1,1,0,0,0,114.8,0,Net Banking,1,0.0,1
U9631,S144574,2025-03-29,Paid Ads,Mobile,South,Sports,P1107,1,0,0,0,0,10.69,1,Debit Card,0,0.0,1
U17884,S111283,2025-05-28,Organic Search,Desktop,South,Grocery,P1483,1,1,1,0,0,60.41,0,Credit Card,1,0.0,1
U17262,S126785,2025-02-01,Organic Search,Mobile,South,Home & Kitchen,P1499,1,1,0,0,0,112.21,0,Credit Card,0,0.0,0
U5753,S138837,2025-05-13,Organic Search,Mobile,North,Beauty,P1101,1,1,0,0,0,64.52,0,UPI,1,0.0,1
U12332,S131483,2025-03-23,Email,Mobile,South,Sports,P1379,1,1,0,0,0,74.0,0,Wallet,1,0.0,1
U1726,S101905,2025-02-04,Paid Ads,Desktop,East,Sports,P1091,1,1,0,0,0,108.04,0,Credit Card,1,0.0,0
U1019,S122972,2025-05-26,Paid Ads,Desktop,East,Home & Kitchen,P1225,1,1,1,1,0,96.01,0,Debit Card,1,0.0,1
U10119,S141971,2025-04-28,Paid Ads,Mobile,North,Beauty,P1005,1,0,0,0,0,14.99,1,Credit Card,0,0.0,0
U15740,S139856,2025-06-23,Paid Ads,Mobile,North,Electronics,P1130,1,0,0,0,0,11.53,1,UPI,0,0.0,1
U6232,S123942,2025-05-08,Paid Ads,Desktop,West,Grocery,P1110,1,0,0,0,0,12.59,1,Credit Card,1,0.0,1
U8476,S110313,2025-06-05,Organic Search,Mobile,South,Electronics,P1492,1,1,1,0,0,59.61,0,Debit Card,1,0.0,0
U36,S131593,2025-01-21,Paid Ads,Desktop,North,Grocery,P1216,1,1,1,0,0,153.53,0,COD,1,0.0,0
U4624,S133623,2025-04-12,Organic Search,Mobile,East,Fashion,P1492,1,1,0,0,0,92.2,0,Credit Card,0,0.0,0
U10118,S112481,2025-03-19,Paid Ads,Desktop,East,Home & Kitchen,P1096,1,0,0,0,0,14.63,1,Net Banking,0,0.0,1
U7635,S100715,2025-05-13,Paid Ads,Mobile,North,Fashion,P1168,1,1,1,0,0,157.15,0,UPI,1,0.0,1
U811,S116719,2025-01-20,Social Media,Mobile,West,Home & Kitchen,P1262,1,0,0,0,0,10.76,1,Wallet,1,0.0,1
U3738,S145771,2025-05-08,Paid Ads,Mobile,West,Electronics,P1329,1,0,0,0,0,17.06,1,UPI,1,0.0,0
U4836,S100716,2025-01-20,Social Media,Desktop,Central,Sports,P1403,1,1,0,0,0,128.26,0,Debit Card,0,0.0,1
U17698,S145095,2025-05-23,Direct,Tablet,South,Home & Kitchen,P1202,1,1,0,0,0,77.84,0,Credit Card,0,0.0,1
U17597,S123818,2025-02-23,Direct,Mobile,East,Fashion,P1210,1,1,1,1,1,77.89,0,Credit Card,1,1774.89,0
U17870,S132409,2025-02-25,Paid Ads,Mobile,East,Fashion,P1321,1,0,0,0,0,10.41,1,COD,0,0.0,0
U17398,S100432,2025-05-01,Organic Search,Desktop,South,Sports,P1176,1,1,0,0,0,97.31,0,UPI,1,0.0,0
U7653,S114766,2025-06-12,Email,Desktop,North,Home & Kitchen,P1172,1,1,0,0,0,77.59,0,Debit Card,0,0.0,0
U102,S148908,2025-03-05,Email,Mobile,Central,Electronics,P1325,1,1,1,1,1,39.65,0,Wallet,1,7999.95,0
U4467,S103038,2025-01-02,Affiliate,Desktop,East,Home & Kitchen,P1176,1,1,0,0,0,10.88,0,UPI,0,0.0,0
U16086,S127460,2025-05-05,Paid Ads,Mobile,South,Fashion,P1421,1,1,0,0,0,154.76,0,Debit Card,1,0.0,0
U12599,S115616,2025-05-30,Organic Search,Mobile,West,Fashion,P1362,1,0,0,0,0,16.67,1,UPI,1,0.0,1
U655,S145422,2025-06-02,Organic Search,Desktop,South,Grocery,P1057,1,0,0,0,0,1.0,1,Credit Card,0,0.0,1
U13730,S147086,2025-04-28,Organic Search,Mobile,South,Beauty,P1278,1,1,0,0,0,65.66,0,Credit Card,0,0.0,0
U12646,S116365,2025-03-01,Paid Ads,Tablet,Central,Fashion,P1314,1,1,1,0,0,-1.0,0,COD,1,0.0,1
U10863,S102188,2025-06-20,Paid Ads,Tablet,West,Home & Kitchen,P1353,1,0,0,0,0,8.6,1,UPI,0,0.0,1
U10264,S112783,2025-04-22,Social Media,Desktop,North,Beauty,P1097,1,1,1,0,0,43.02,0,UPI,0,0.0,1
U4518,S132140,2025-05-06,Direct,Mobile,North,Grocery,P1150,1,1,0,0,0,55.58,0,COD,0,0.0,0
U17227,S116983,2025-04-02,Paid Ads,Desktop,West,Electronics,P1060,1,1,1,1,1,98.52,0,Wallet,1,8076.65,0
U15107,S149895,2025-03-28,Organic Search,Desktop,North,Grocery,P1256,1,0,0,0,0,6.32,1,Credit Card,1,0.0,0
U947,S104650,2025-02-26,Direct,Mobile,South,Home & Kitchen,P1041,1,1,0,0,0,46.26,0,UPI,1,0.0,0
U14452,S107190,2025-05-24,Affiliate,Mobile,East,Fashion,P1162,1,1,0,0,0,44.81,0,COD,1,0.0,1
U3843,S127502,2025-01-23,Organic Search,Mobile,South,Home & Kitchen,P1386,1,0,0,0,0,15.53,1,UPI,0,0.0,0
U11242,S101650,2025-01-29,Organic Search,Mobile,North,Beauty,P1331,1,1,1,0,0,126.4,0,COD,0,0.0,0
U9220,S132780,2025-01-26,Organic Search,Mobile,West,Books,P1434,1,1,1,0,0,37.31,0,COD,1,0.0,0
U9707,S108467,2025-04-25,Direct,Mobile,East,Home & Kitchen,P1387,1,1,0,0,0,83.85,0,Net Banking,1,0.0,0
U4163,S145084,2025-02-12,Organic Search,Mobile,Central,Grocery,P1347,1,1,0,0,0,56.33,0,UPI,0,0.0,0
U15747,S120135,2025-04-24,Paid Ads,Desktop,West,Books,P1279,1,1,0,0,0,111.0,0,Debit Card,0,0.0,0
U4355,S133544,2025-01-30,Organic Search,Mobile,North,Electronics,P1390,1,0,0,0,0,19.25,1,COD,0,0.0,1
U6881,S133329,2025-05-12,Organic Search,Mobile,South,Grocery,P1049,1,1,1,1,0,79.71,0,COD,1,0.0,1
U6615,S149619,2025-04-29,Social Media,Desktop,North,Grocery,P1152,1,1,0,0,0,132.29,0,UPI,1,0.0,0
U2774,S112195,2025-06-27,Social Media,Desktop,West,Fashion,P1336,1,1,0,0,0,126.43,0,COD,0,0.0,1
U1799,S114367,2025-04-06,Paid Ads,Desktop,Central,Fashion,P1242,1,0,0,0,0,9.25,1,Net Banking,1,0.0,0
U16271,S132378,2025-04-11,Organic Search,Mobile,East,Home & Kitchen,P1341,1,1,0,0,0,118.74,0,UPI,0,0.0,0
U5762,S106434,2025-05-16,Affiliate,Desktop,Central,Fashion,P1234,1,1,0,0,0,80.46,0,Wallet,0,0.0,0
U2608,S131355,2025-05-31,Affiliate,Mobile,North,Grocery,P1469,1,1,0,0,0,85.67,0,UPI,0,0.0,1
U4312,S103448,2025-02-26,Organic Search,Desktop,West,Grocery,P1491,1,1,0,0,0,92.17,0,Wallet,1,0.0,0
U11440,S113421,2025-05-01,Paid Ads,Desktop,North,Fashion,P1098,1,1,0,0,0,94.0,0,Net Banking,0,0.0,1
U3599,S128112,2025-06-22,Organic Search,Desktop,Central,Electronics,P1458,1,0,0,0,0,7.59,1,UPI,1,0.0,0
U13212,S107592,2025-02-18,Affiliate,Desktop,Central,Grocery,P1213,1,0,0,0,0,14.45,1,UPI,1,0.0,0
U5012,S141683,2025-01-30,Paid Ads,Mobile,Central,Beauty,P1474,1,0,0,0,0,1.0,1,Net Banking,0,0.0,0
U16516,S125486,2025-05-14,Direct,Mobile,,Home & Kitchen,P1102,1,1,0,0,0,100.0,0,UPI,1,0.0,1
U13206,S148292,2025-05-30,Organic Search,Mobile,,Electronics,P1060,1,1,1,0,0,98.56,0,Debit Card,0,0.0,1
U15574,S143890,2025-06-02,Organic Search,Desktop,West,Beauty,P1068,1,1,0,0,0,42.69,0,Debit Card,1,0.0,0
U5217,S143195,2025-01-02,Paid Ads,Mobile,,Grocery,P1236,1,1,1,0,0,53.08,0,Credit Card,1,0.0,1
U8769,S135343,2025-05-09,Organic Search,Mobile,North,Sports,P1137,1,0,0,0,0,11.34,1,Net Banking,1,0.0,0
U9207,S103746,2025-03-26,Social Media,Desktop,West,Electronics,P1140,1,1,1,0,0,74.49,0,Debit Card,1,0.0,0
U12057,S148665,2025-05-21,Direct,Mobile,South,Fashion,P1482,1,1,0,0,0,86.4,0,Net Banking,1,0.0,1
U3530,S131890,2025-02-04,Social Media,Mobile,West,Fashion,P1414,1,0,0,0,0,13.04,1,Credit Card,0,0.0,1
U8424,S142150,2025-06-09,Social Media,Mobile,West,Fashion,P1357,1,0,0,0,0,12.18,1,Debit Card,0,0.0,1
U2935,S111633,2025-03-07,Organic Search,Tablet,North,Sports,P1441,1,0,0,0,0,7.27,1,Debit Card,1,0.0,0
U212,S118541,2025-05-03,Organic Search,Mobile,East,Electronics,P1165,1,0,0,0,0,18.93,1,UPI,0,0.0,0
U14304,S126608,2025-03-21,Email,Mobile,South,Fashion,P1073,1,0,0,0,0,7.16,1,Debit Card,1,0.0,1
